timestamp,left_tVOC,left_CO2,left_baseline,right_tVOC,right_CO2,right_baseline
2023-04-29 07:19:44,229,521,2490602197,250,537,2561184536
2023-04-29 07:24:47,235,526,2490602197,232,507,2561184536
2023-04-29 07:29:50,222,502,2490602197,232,508,2561184536
2023-04-29 07:34:52,221,516,2490602197,240,522,2561119000
2023-04-29 07:39:55,237,516,2490602197,248,510,2561119000
2023-04-29 07:44:58,228,511,2490602197,238,512,2561119000
2023-04-29 07:50:00,238,521,2490602197,240,522,2561119000
2023-04-29 07:55:03,242,523,2490536661,240,507,2561119000
2023-04-29 08:00:05,243,530,2490536661,238,518,2561119000
2023-04-29 08:05:08,244,542,2490536661,236,525,2561119000
2023-04-29 08:10:11,239,527,2490536661,233,528,2561053464
2023-04-29 08:15:13,234,533,2490536661,246,526,2561053464
2023-04-29 08:20:16,239,541,2490536661,240,525,2561053464
2023-04-29 08:25:19,240,537,2490536661,234,525,2561053464
2023-04-29 08:30:21,234,541,2490471125,250,542,2561053464
2023-04-29 08:35:24,248,544,2490471125,248,520,2561053464
2023-04-29 08:40:26,243,540,2490471125,248,530,2560987928
2023-04-29 08:45:29,237,529,2490471125,254,539,2560987928
2023-04-29 08:50:32,247,532,2490471125,250,547,2560987928
2023-04-29 08:55:34,245,539,2490471125,250,532,2560987928
2023-04-29 09:00:37,243,544,2490405589,253,547,2560987928
2023-04-29 09:05:40,245,547,2490405589,258,543,2560987928
2023-04-29 09:10:42,248,545,2490405589,254,559,2560987928
2023-04-29 09:15:45,251,564,2490405589,252,547,2560922392
2023-04-29 09:20:48,254,554,2490405589,257,542,2560922392
2023-04-29 09:25:50,252,554,2490405589,270,561,2560922392
2023-04-29 09:30:53,247,553,2490405589,286,565,2560922392
2023-04-29 09:35:55,261,556,2490340052,264,566,2560922392
2023-04-29 09:40:58,247,554,2490340052,272,567,2560922392
2023-04-29 09:46:01,251,552,2490340052,278,570,2560922392
2023-04-29 09:51:03,253,560,2490340052,276,558,2560856856
2023-04-29 09:56:06,250,558,2490340052,276,571,2560856856
2023-04-29 10:01:09,248,566,2490340052,268,578,2560856855
2023-04-29 10:06:11,254,574,2490340052,271,585,2560856855
2023-04-29 10:11:14,260,565,2490274516,265,568,2560856855
2023-04-29 10:16:16,242,547,2490274516,235,555,2560856855
2023-04-29 10:21:19,214,517,2490274516,218,535,2560791319
2023-04-29 10:26:22,206,523,2490274516,201,518,2560791319
2023-04-29 10:31:24,185,490,2490274516,182,485,2560791319
2023-04-29 10:36:27,182,493,2490274516,179,473,2560791319
2023-04-29 10:41:30,155,466,2490208980,162,462,2560791319
2023-04-29 10:46:32,154,455,2490208980,153,462,2560791319
2023-04-29 10:51:35,162,474,2490208980,165,470,2560791319
2023-04-29 10:56:37,134,455,2490208980,140,447,2560725783
2023-04-29 11:01:40,130,445,2490208980,125,447,2560725783
2023-04-29 11:06:43,128,447,2490208980,142,452,2560725783
2023-04-29 11:11:45,121,438,2490208980,126,443,2560725783
2023-04-29 11:16:48,114,437,2490143444,123,443,2560725783
2023-04-29 11:21:50,122,441,2490143444,117,443,2560725783
2023-04-29 11:26:53,121,437,2490143444,115,437,2560660247
2023-04-29 11:31:56,116,437,2490143444,106,428,2560660247
2023-04-29 11:36:58,113,441,2490143444,110,439,2560660247
2023-04-29 11:42:01,126,468,2490143444,116,442,2560660247
2023-04-29 11:47:04,118,459,2490077908,126,450,2560660247
2023-04-29 11:52:06,117,473,2490077908,123,462,2560660247
2023-04-29 11:57:09,131,461,2490077908,125,451,2560660247
2023-04-29 12:02:11,121,472,2490077908,132,475,2560594711
2023-04-29 12:07:14,122,487,2490077908,139,488,2560594711
2023-04-29 12:12:17,148,490,2490077908,147,492,2560594711
2023-04-29 12:17:19,172,528,2490077908,164,519,2560594711
2023-04-29 12:22:22,170,549,2490012372,184,540,2560594711
2023-04-29 12:27:25,158,532,2490012372,161,515,2560594711
2023-04-29 12:32:27,189,565,2490012372,194,568,2560594711
2023-04-29 12:37:30,185,553,2490012372,182,542,2560529175
2023-04-29 12:42:32,191,577,2490012372,191,544,2560529175
2023-04-29 12:47:35,192,583,2490012372,188,548,2560529175
2023-04-29 12:52:38,162,532,2490012372,169,521,2560529175
2023-04-29 12:57:40,165,529,2489946836,171,535,2560529175
2023-04-29 13:02:43,163,534,2489946836,167,529,2560529175
2023-04-29 13:07:46,170,542,2489946836,162,518,2560463639
2023-04-29 13:12:48,168,526,2489946836,164,519,2560463639
2023-04-29 13:17:51,182,574,2489946836,179,548,2560463639
2023-04-29 13:22:53,215,586,2489946836,217,572,2560463639
2023-04-29 13:27:56,254,638,2489881300,275,620,2560463639
2023-04-29 13:32:59,399,749,2489881300,390,719,2560463639
2023-04-29 13:38:01,359,718,2489881300,354,686,2560463639
2023-04-29 13:43:04,314,685,2489881300,337,662,2560398103
2023-04-29 13:48:07,319,668,2489881300,302,644,2560398103
2023-04-29 13:53:09,299,675,2489881300,319,656,2560398103
2023-04-29 13:58:12,307,677,2489881300,313,673,2560398103
2023-04-29 14:03:14,317,687,2489815764,319,680,2560398103
2023-04-29 14:08:17,337,706,2489815764,330,671,2560398103
2023-04-29 14:13:20,330,707,2489815764,324,671,2560332567
2023-04-29 14:18:22,350,728,2489815764,350,693,2560332567
2023-04-29 14:23:25,357,737,2489815764,349,715,2560332567
2023-04-29 14:28:28,539,848,2489815764,514,819,2560332567
2023-04-29 14:33:30,511,838,2489750228,489,789,2560332567
2023-04-29 14:38:33,440,776,2489750228,417,751,2560332567
2023-04-29 14:43:35,415,775,2489750228,392,719,2560332567
2023-04-29 14:48:38,393,767,2489750228,393,737,2560267031
2023-04-29 14:53:41,448,791,2489750228,410,741,2560267031
2023-04-29 14:58:43,417,777,2489750228,403,726,2560267031
2023-04-29 15:03:46,440,795,2489750228,451,760,2560267031
2023-04-29 15:08:49,408,773,2489684692,398,748,2560267031
2023-04-29 15:13:51,460,821,2489684692,450,768,2560267031
2023-04-29 15:18:54,465,841,2489684692,480,798,2560267031
2023-04-29 15:23:56,471,845,2489684691,475,806,2560201495
2023-04-29 15:28:59,481,855,2489684691,486,812,2560201495
2023-04-29 15:34:02,488,836,2489684691,481,811,2560201495
2023-04-29 15:39:04,479,833,2489684691,476,806,2560201495
2023-04-29 15:44:07,462,831,2489619155,467,796,2560201495
2023-04-29 15:49:10,462,834,2489619155,467,805,2560201495
2023-04-29 15:54:12,463,831,2489619155,478,804,2560135958
2023-04-29 15:59:15,482,831,2489619155,467,792,2560135958
2023-04-29 16:04:17,468,826,2489619155,470,800,2560135958
2023-04-29 16:09:20,472,835,2489619155,461,797,2560135958
2023-04-29 16:14:23,471,830,2489553619,473,797,2560135958
2023-04-29 16:19:25,479,832,2489553619,469,802,2560135958
2023-04-29 16:24:28,471,832,2489553619,461,797,2560135958
2023-04-29 16:29:31,475,837,2489553619,473,802,2560070422
2023-04-29 16:34:33,470,819,2489553619,470,794,2560070422
2023-04-29 16:39:36,465,823,2489553619,480,796,2560070422
2023-04-29 16:44:38,470,822,2489553619,475,797,2560070422
2023-04-29 16:49:41,468,829,2489488083,462,803,2560070422
2023-04-29 16:54:44,464,831,2489488083,482,804,2560070422
2023-04-29 16:59:46,467,827,2489488083,471,806,2560004886
2023-04-29 17:04:49,468,833,2489488083,480,805,2560004886
2023-04-29 17:09:52,467,813,2489488083,492,795,2560004886
2023-04-29 17:14:54,465,820,2489488083,473,803,2560004886
2023-04-29 17:19:57,471,831,2489422547,477,803,2560004886
2023-04-29 17:24:59,473,824,2489422547,464,794,2560004886
2023-04-29 17:30:02,478,833,2489422547,486,805,2560004886
2023-04-29 17:35:05,470,825,2489422547,458,798,2559939350
2023-04-29 17:40:07,468,823,2489422547,488,805,2559939350
2023-04-29 17:45:10,481,840,2489422547,483,807,2559939350
2023-04-29 17:50:13,474,836,2489422547,475,803,2559939350
2023-04-29 17:55:15,464,824,2489357011,475,809,2559939350
2023-04-29 18:00:18,473,835,2489357011,473,801,2559939350
2023-04-29 18:05:20,472,843,2489357011,480,808,2559939350
2023-04-29 18:10:23,474,827,2489357011,468,807,2559873814
2023-04-29 18:15:26,473,829,2489357011,480,807,2559873814
2023-04-29 18:20:28,461,824,2489357011,458,808,2559873814
2023-04-29 18:25:31,475,832,2489357011,482,809,2559873814
2023-04-29 18:30:34,470,826,2489291475,481,818,2559873814
2023-04-29 18:35:36,465,834,2489291475,471,818,2559873814
2023-04-29 18:40:39,483,846,2489291475,481,816,2559808278
2023-04-29 18:45:41,475,828,2489291475,488,811,2559808278
2023-04-29 18:50:44,487,828,2489291475,479,818,2559808278
2023-04-29 18:55:47,471,836,2489291475,466,824,2559808278
2023-04-29 19:00:49,470,832,2489225939,485,818,2559808278
2023-04-29 19:05:52,482,829,2489225939,494,815,2559808278
2023-04-29 19:10:55,483,837,2489225939,486,824,2559808278
2023-04-29 19:15:57,483,826,2489225939,498,825,2559742742
2023-04-29 19:21:00,470,832,2489225939,476,818,2559742742
2023-04-29 19:26:02,480,833,2489225939,480,821,2559742742
2023-04-29 19:31:05,472,831,2489225939,480,813,2559742742
2023-04-29 19:36:08,480,828,2489160403,485,803,2559742742
2023-04-29 19:41:10,481,822,2489160403,470,822,2559742742
2023-04-29 19:46:13,472,838,2489160403,473,802,2559742742
2023-04-29 19:51:16,470,826,2489160403,473,818,2559677206
2023-04-29 19:56:18,483,834,2489160403,476,805,2559677206
2023-04-29 20:01:21,488,826,2489160403,465,806,2559677206
2023-04-29 20:06:23,483,838,2489160403,476,823,2559677206
2023-04-29 20:11:26,468,823,2489094867,486,813,2559677206
2023-04-29 20:16:29,483,836,2489094867,484,819,2559677206
2023-04-29 20:21:31,476,831,2489094867,480,820,2559611670
2023-04-29 20:26:34,475,832,2489094867,479,826,2559611670
2023-04-29 20:31:36,470,833,2489094867,478,814,2559611670
2023-04-29 20:36:39,481,828,2489094867,499,815,2559611670
2023-04-29 20:41:42,480,834,2489029331,483,814,2559611670
2023-04-29 20:46:44,476,835,2489029331,485,821,2559611670
2023-04-29 20:51:47,486,836,2489029331,483,835,2559611670
2023-04-29 20:56:50,476,834,2489029331,486,826,2559546134
2023-04-29 21:01:52,483,833,2489029331,483,829,2559546134
2023-04-29 21:06:55,493,839,2489029331,492,820,2559546134
2023-04-29 21:11:57,477,838,2489029331,466,819,2559546134
2023-04-29 21:17:00,487,836,2488963794,491,823,2559546134
2023-04-29 21:22:03,478,846,2488963794,491,835,2559546134
2023-04-29 21:27:05,479,839,2488963794,468,822,2559480598
2023-04-29 21:32:08,488,844,2488963794,484,828,2559480598
2023-04-29 21:37:11,475,841,2488963794,481,818,2559480598
2023-04-29 21:42:13,476,837,2488963794,490,830,2559480597
2023-04-29 21:47:16,478,836,2488898258,483,830,2559480597
2023-04-29 21:52:18,487,837,2488898258,481,817,2559480597
2023-04-29 21:57:21,486,841,2488898258,476,825,2559480597
2023-04-29 22:02:24,485,839,2488898258,489,827,2559415061
2023-04-29 22:07:26,476,831,2488898258,481,823,2559415061
2023-04-29 22:12:29,488,835,2488898258,477,820,2559415061
2023-04-29 22:17:32,482,835,2488898258,463,814,2559415061
2023-04-29 22:22:34,486,836,2488832722,463,810,2559415061
2023-04-29 22:27:37,470,837,2488832722,481,817,2559415061
2023-04-29 22:32:39,485,835,2488832722,493,837,2559415061
2023-04-29 22:37:42,475,842,2488832722,482,811,2559349525
2023-04-29 22:42:45,470,830,2488832722,475,814,2559349525
2023-04-29 22:47:47,471,836,2488832722,485,824,2559349525
2023-04-29 22:52:50,478,828,2488832722,487,824,2559349525
2023-04-29 22:57:53,468,835,2488767186,483,824,2559349525
2023-04-29 23:02:55,471,840,2488767186,481,834,2559349525
2023-04-29 23:07:58,480,834,2488767186,487,820,2559283989
2023-04-29 23:13:00,475,828,2488767186,472,820,2559283989
2023-04-29 23:18:03,470,827,2488767186,496,825,2559283989
2023-04-29 23:23:06,480,837,2488767186,468,816,2559283989
2023-04-29 23:28:08,483,839,2488701650,474,829,2559283989
2023-04-29 23:33:11,478,835,2488701650,481,818,2559283989
2023-04-29 23:38:14,476,824,2488701650,473,826,2559283989
2023-04-29 23:43:16,463,821,2488701650,471,829,2559218453
2023-04-29 23:48:19,461,835,2488701650,470,825,2559218453
2023-04-29 23:53:21,468,831,2488701650,462,821,2559218453
2023-04-29 23:58:24,470,831,2488701650,470,822,2559218453
2023-04-30 00:03:27,479,835,2488636114,467,824,2559218453
2023-04-30 00:08:29,469,829,2488636114,466,823,2559218453
2023-04-30 00:13:32,461,820,2488636114,460,816,2559152917
2023-04-30 00:18:35,463,821,2488636114,474,815,2559152917
2023-04-30 00:23:37,460,826,2488636114,455,819,2559152917
2023-04-30 00:28:40,471,828,2488636114,467,829,2559152917
2023-04-30 00:33:42,457,831,2488570578,458,816,2559152917
2023-04-30 00:38:45,453,826,2488570578,460,815,2559152917
2023-04-30 00:43:48,469,829,2488570578,474,807,2559152917
2023-04-30 00:48:50,470,838,2488570578,476,824,2559087381
2023-04-30 00:53:53,451,827,2488570578,462,813,2559087381
2023-04-30 00:58:55,465,821,2488570578,474,812,2559087381
2023-04-30 01:03:58,456,826,2488570578,463,816,2559087381
2023-04-30 01:09:01,457,820,2488505042,467,819,2559087381
2023-04-30 01:14:03,467,829,2488505042,445,811,2559087381
2023-04-30 01:19:06,454,817,2488505042,458,809,2559087381
2023-04-30 01:24:09,456,821,2488505042,462,811,2559021845
2023-04-30 01:29:11,456,819,2488505042,463,796,2559021845
2023-04-30 01:34:14,453,820,2488505042,453,804,2559021845
2023-04-30 01:39:16,454,799,2488505042,459,804,2559021845
2023-04-30 01:44:19,453,810,2488439506,451,801,2559021845
2023-04-30 01:49:22,434,814,2488439506,448,816,2559021845
2023-04-30 01:54:24,445,811,2488439506,451,795,2558956309
2023-04-30 01:59:27,451,810,2488439506,445,800,2558956309
2023-04-30 02:04:30,446,805,2488439506,438,806,2558956309
2023-04-30 02:09:32,436,819,2488439506,443,809,2558956309
2023-04-30 02:14:35,447,806,2488373970,445,804,2558956309
2023-04-30 02:19:37,430,795,2488373970,436,798,2558956309
2023-04-30 02:24:40,443,799,2488373970,456,789,2558956309
2023-04-30 02:29:43,441,807,2488373970,451,801,2558890773
2023-04-30 02:34:45,434,798,2488373970,446,801,2558890773
2023-04-30 02:39:48,436,797,2488373970,450,794,2558890773
2023-04-30 02:44:51,435,792,2488373970,438,788,2558890773
2023-04-30 02:49:53,445,793,2488308434,461,798,2558890773
2023-04-30 02:54:56,434,789,2488308434,448,792,2558890773
2023-04-30 02:59:58,453,805,2488308434,427,774,2558825237
2023-04-30 03:05:01,433,794,2488308433,435,783,2558825237
2023-04-30 03:10:04,433,805,2488308433,431,785,2558825237
2023-04-30 03:15:06,430,800,2488308433,430,784,2558825237
2023-04-30 03:20:09,430,798,2488242897,433,785,2558825237
2023-04-30 03:25:12,438,791,2488242897,440,782,2558825237
2023-04-30 03:30:14,432,801,2488242897,436,790,2558825237
2023-04-30 03:35:17,427,781,2488242897,446,795,2558759700
2023-04-30 03:40:19,438,789,2488242897,433,798,2558759700
2023-04-30 03:45:22,432,788,2488242897,412,774,2558759700
2023-04-30 03:50:25,436,786,2488242897,420,775,2558759700
2023-04-30 03:55:27,430,792,2488177361,423,783,2558759700
2023-04-30 04:00:30,427,785,2488177361,429,790,2558759700
2023-04-30 04:05:32,423,783,2488177361,446,786,2558759700
2023-04-30 04:10:35,438,791,2488177361,440,781,2558694164
2023-04-30 04:15:38,432,784,2488177361,423,788,2558694164
2023-04-30 04:20:40,429,788,2488177361,421,779,2558694164
2023-04-30 04:25:43,425,796,2488177361,428,796,2558694164
2023-04-30 04:30:46,438,793,2488111825,429,784,2558694164
2023-04-30 04:35:48,428,787,2488111825,441,795,2558694164
2023-04-30 04:40:51,438,803,2488111825,425,789,2558628628
2023-04-30 04:45:53,430,801,2488111825,433,791,2558628628
2023-04-30 04:50:56,444,795,2488111825,446,800,2558628628
2023-04-30 04:55:59,451,795,2488111825,435,800,2558628628
2023-04-30 05:01:01,442,820,2488046289,445,797,2558628628
2023-04-30 05:06:04,441,798,2488046289,453,803,2558628628
2023-04-30 05:11:07,433,802,2488046289,447,808,2558628628
2023-04-30 05:16:09,437,815,2488046289,454,823,2558563092
2023-04-30 05:21:12,448,819,2488046289,477,843,2558563092
2023-04-30 05:26:14,471,843,2488046289,472,848,2558563092
2023-04-30 05:31:17,481,865,2488046289,492,873,2558563092
2023-04-30 05:36:20,491,877,2487980753,480,854,2558563092
2023-04-30 05:41:22,494,883,2487980753,475,847,2558563092
2023-04-30 05:46:25,491,878,2487980753,478,830,2558563092
2023-04-30 05:51:28,497,876,2487980753,487,841,2558497556
2023-04-30 05:56:30,477,844,2487980753,499,896,2558497556
2023-04-30 06:01:33,487,850,2487980753,522,906,2558497556
2023-04-30 06:06:36,491,870,2487980753,504,918,2558497556
2023-04-30 06:11:38,493,881,2487915217,534,966,2558497556
2023-04-30 06:16:41,503,905,2487915217,524,943,2558497556
2023-04-30 06:21:44,504,945,2487915217,502,866,2558432020
2023-04-30 06:26:46,497,889,2487915217,506,897,2558432020
2023-04-30 06:31:49,493,853,2487915217,500,884,2558432020
2023-04-30 06:36:51,484,859,2487915217,508,918,2558432020
2023-04-30 06:41:54,494,867,2487849681,513,924,2558432020
2023-04-30 06:46:57,486,875,2487849681,502,886,2558432020
2023-04-30 06:51:59,508,893,2487849681,501,882,2558432020
2023-04-30 06:57:02,497,884,2487849681,523,898,2558366484
2023-04-30 07:02:05,491,879,2487849681,525,883,2558366484
2023-04-30 07:07:07,490,876,2487849681,518,909,2558366484
2023-04-30 07:12:10,506,894,2487849681,536,936,2558366484
2023-04-30 07:17:12,505,874,2487784145,501,900,2558366484
2023-04-30 07:22:15,503,864,2487784145,513,913,2558366484
2023-04-30 07:27:18,494,860,2487784145,516,908,2558300948
2023-04-30 07:32:20,506,860,2487784145,523,882,2558300948
2023-04-30 07:37:23,493,871,2487784145,531,892,2558300948
2023-04-30 07:42:26,511,870,2487784145,506,874,2558300948
2023-04-30 07:47:28,510,861,2487718609,509,878,2558300948
2023-04-30 07:52:31,499,888,2487718609,516,880,2558300948
2023-04-30 07:57:34,500,858,2487718609,515,878,2558300948
2023-04-30 08:02:36,498,867,2487718609,524,897,2558235412
2023-04-30 08:07:39,503,877,2487718609,509,864,2558235412
2023-04-30 08:12:41,509,860,2487718609,525,893,2558235412
2023-04-30 08:17:44,504,857,2487718609,514,874,2558235412
2023-04-30 08:22:47,503,860,2487653073,521,884,2558235412
2023-04-30 08:27:49,511,875,2487653073,518,877,2558235412
2023-04-30 08:32:52,505,897,2487653073,516,893,2558235412
2023-04-30 08:37:55,501,875,2487653073,515,877,2558169876
2023-04-30 08:42:57,498,871,2487653073,523,893,2558169876
2023-04-30 08:48:00,491,857,2487653073,525,908,2558169876
2023-04-30 08:53:02,497,858,2487653073,521,902,2558169876
2023-04-30 08:58:05,488,860,2487587536,504,913,2558169876
2023-04-30 09:03:08,501,860,2487587536,528,889,2558169876
2023-04-30 09:08:10,516,870,2487587536,504,888,2558104340
2023-04-30 09:13:13,492,859,2487587536,518,887,2558104340
2023-04-30 09:18:16,493,853,2487587536,514,875,2558104340
2023-04-30 09:23:18,499,850,2487587536,498,863,2558104339
2023-04-30 09:28:21,500,851,2487522000,499,857,2558104339
2023-04-30 09:33:23,484,850,2487522000,502,872,2558104339
2023-04-30 09:38:26,501,854,2487522000,508,894,2558104339
2023-04-30 09:43:29,496,846,2487522000,511,888,2558038803
2023-04-30 09:48:31,489,855,2487522000,516,892,2558038803
2023-04-30 09:53:34,491,861,2487522000,530,926,2558038803
2023-04-30 09:58:37,497,851,2487522000,491,853,2558038803
2023-04-30 10:03:39,497,856,2487456464,511,884,2558038803
2023-04-30 10:08:42,494,867,2487456464,495,889,2558038803
2023-04-30 10:13:44,486,850,2487456464,505,880,2557973267
2023-04-30 10:18:47,492,849,2487456464,499,870,2557973267
2023-04-30 10:23:50,485,843,2487456464,503,857,2557973267
2023-04-30 10:28:52,493,845,2487456464,494,857,2557973267
2023-04-30 10:33:55,488,848,2487390928,504,873,2557973267
2023-04-30 10:38:58,504,858,2487390928,489,875,2557973267
2023-04-30 10:44:00,501,852,2487390928,504,863,2557973267
2023-04-30 10:49:03,475,857,2487390928,493,854,2557907731
2023-04-30 10:54:05,499,853,2487390928,510,868,2557907731
2023-04-30 10:59:08,496,853,2487390928,489,846,2557907731
2023-04-30 11:04:11,499,860,2487390928,495,851,2557907731
2023-04-30 11:09:13,503,859,2487325392,486,840,2557907731
2023-04-30 11:14:16,486,851,2487325392,510,851,2557907731
2023-04-30 11:19:19,495,849,2487325392,498,856,2557907731
2023-04-30 11:24:21,494,851,2487325392,497,863,2557842195
2023-04-30 11:29:24,485,854,2487325392,485,855,2557842195
2023-04-30 11:34:26,502,875,2487325392,496,872,2557842195
2023-04-30 11:39:29,437,810,2487325392,415,793,2557842195
2023-04-30 11:44:32,408,809,2487259856,414,801,2557842195
